YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,1,4,7,MQ,3214,N648MQ,ORD,DTW,805,,,,,73.0,,,235,,,1018,,,0,1,C,,,,,
2015,1,4,7,MQ,3682,N636MQ,ORD,RST,805,,,,,68.0,,,268,,,913,,,0,1,B,,,,,
2015,1,4,7,AA,1444,N3BXAA,ORD,PHX,810,,,,,230.0,,,1440,,,1100,,,0,1,A,,,,,
2015,1,4,7,MQ,3465,N826MQ,JFK,RDU,815,,,,,103.0,,,427,,,958,,,0,1,A,,,,,
2015,1,4,7,OO,2634,N988CA,ORD,MKE,815,,,,,50.0,,,67,,,905,,,0,1,B,,,,,
2015,1,4,7,OO,5510,N947SW,PSP,DEN,823,,,,,131.0,,,776,,,1134,,,0,1,A,,,,,
2015,1,4,7,UA,572,N849UA,AUS,IAH,825,848.0,23.0,,,58.0,,,140,,,923,,,0,1,A,,,,,
2015,1,4,7,OO,5534,N716SK,MSO,DEN,825,,,,,122.0,,,679,,,1027,,,0,1,C,,,,,
2015,1,4,7,MQ,2969,N687MQ,CVG,ORD,830,,,,,90.0,,,265,,,900,,,0,1,C,,,,,
2015,1,4,7,MQ,3388,N507MQ,ORD,JAX,830,835.0,5.0,74.0,949.0,133.0,,,864,,,1143,,,0,1,A,,,,,
2015,1,4,7,MQ,3116,N696MQ,CID,ORD,835,,,,,70.0,,,196,,,945,,,0,1,C,,,,,
2015,1,4,7,MQ,3120,N650MQ,CMI,ORD,835,,,,,65.0,,,135,,,940,,,0,1,C,,,,,
2015,1,4,7,MQ,3481,N933MQ,ORD,FWA,835,,,,,48.0,,,157,,,1023,,,0,1,C,,,,,
2015,1,4,7,OO,4618,N441SW,DTW,DSM,840,,,,,125.0,,,534,,,945,,,0,1,A,,,,,
2015,1,4,7,MQ,3062,N684MQ,ORD,OKC,850,,,,,138.0,,,693,,,1108,,,0,1,C,,,,,
2015,1,4,7,MQ,2939,N845MQ,DFW,FWA,855,,,,,128.0,,,859,,,1203,,,0,1,A,,,,,
2015,1,4,7,US,2172,,DCA,LGA,900,,,,,87.0,,,214,,,1027,,,0,1,A,,,,,
2015,1,4,7,AA,323,N403AA,STL,DFW,900,,,,,115.0,,,550,,,1055,,,0,1,A,,,,,
2015,1,4,7,MQ,2763,N802MQ,ORD,HPN,910,,,,,133.0,,,738,,,1223,,,0,1,C,,,,,
2015,1,4,7,MQ,3479,N638MQ,ORD,AZO,910,,,,,43.0,,,122,,,1053,,,0,1,C,,,,,
2015,1,4,7,AA,1584,N4YRAA,TUS,DFW,915,,,,,130.0,,,813,,,1225,,,0,1,A,,,,,
2015,1,4,7,MQ,2753,N815MQ,CMH,ORD,915,,,,,95.0,,,296,,,950,,,0,1,C,,,,,
2015,1,4,7,MQ,3658,N608MQ,ORD,SGF,915,,,,,98.0,,,438,,,1053,,,0,1,C,,,,,
2015,1,4,7,OO,6442,N568SW,PSP,LAX,922,,,,,56.0,,,110,,,1018,,,0,1,A,,,,,
2015,1,4,7,MQ,3164,N850MQ,ORD,FSD,925,,,,,103.0,,,462,,,1108,,,0,1,C,,,,,
2015,1,4,7,MQ,3212,N853MQ,ORD,TYS,930,,,,,88.0,,,475,,,1158,,,0,1,C,,,,,
2015,1,4,7,OO,2634,N988CA,MKE,ORD,930,,,,,70.0,,,67,,,1040,,,0,1,B,,,,,
2015,1,4,7,OO,3466,N223AG,PDX,TUS,930,,,,,165.0,,,1119,,,1315,,,0,1,A,,,,,
2015,1,4,7,MQ,2886,N531MQ,ATL,ORD,935,,,,,120.0,,,606,,,1035,,,0,1,A,,,,,
2015,1,4,7,MQ,3682,N699MQ,RST,ORD,945,,,,,85.0,,,268,,,1110,,,0,1,B,,,,,
2015,1,4,7,AA,2485,N4XDAA,ORD,PSP,950,,,,,255.0,,,1652,,,1205,,,0,1,A,,,,,
2015,1,4,7,EV,4979,N883AS,LGA,CAE,950,,,,,142.0,,,617,,,1212,,,0,1,A,,,,,
2015,1,4,7,EV,2556,N907EV,CLL,DFW,955,,,,,55.0,,,164,,,1050,,,0,1,A,,,,,
2015,1,4,7,MQ,2872,N821MQ,ORD,DBQ,955,,,,,58.0,,,147,,,1053,,,0,1,B,,,,,
2015,1,4,7,MQ,3256,N621MQ,ORD,FAR,955,,,,,108.0,,,557,,,1143,,,0,1,C,,,,,
2015,1,4,7,MQ,3415,N619MQ,ORD,OMA,955,,,,,93.0,,,416,,,1128,,,0,1,C,,,,,
2015,1,4,7,OO,4618,N441SW,DSM,DTW,1010,,,,,107.0,,,534,,,1257,,,0,1,A,,,,,
2015,1,4,7,MQ,2784,N623MQ,ORD,BDL,1015,1102.0,47.0,,,123.0,,,783,,,1318,,,0,1,B,,,,,
2015,1,4,7,OO,6271,N918SW,COS,DEN,1019,,,,,46.0,,,73,,,1105,,,0,1,A,,,,,
2015,1,4,7,AA,327,N3AXAA,LGA,ORD,1020,,,,,160.0,,,733,,,1200,,,0,1,A,,,,,
2015,1,4,7,MQ,3075,N941MQ,ORD,GRB,1025,,,,,58.0,,,173,,,1123,,,0,1,C,,,,,
2015,1,4,7,MQ,3465,N826MQ,RDU,JFK,1025,,,,,90.0,,,427,,,1155,,,0,1,A,,,,,
2015,1,4,7,OO,5312,N494CA,ORD,CMX,1025,,,,,83.0,,,359,,,1248,,,0,1,B,,,,,
2015,1,4,7,MQ,3049,N644MQ,IND,ORD,1030,,,,,75.0,,,177,,,1045,,,0,1,C,,,,,
2015,1,4,7,MQ,3030,N663MQ,BUF,ORD,1035,,,,,120.0,,,473,,,1135,,,0,1,C,,,,,
2015,1,4,7,MQ,3214,N673MQ,DTW,ORD,1045,,,,,80.0,,,235,,,1105,,,0,1,C,,,,,
2015,1,4,7,MQ,3481,N933MQ,FWA,ORD,1050,,,,,60.0,,,157,,,1050,,,0,1,C,,,,,
2015,1,4,7,OO,5339,N652BR,ORD,SPI,1055,,,,,60.0,,,174,,,1155,,,0,1,A,,,,,
2015,1,4,7,US,2177,,LGA,DCA,1100,,,,,75.0,,,214,,,1215,,,0,1,A,,,,,
2015,1,4,7,AA,1120,N3DYAA,DFW,LGA,1100,,,,,190.0,,,1389,,,1510,,,0,1,A,,,,,
2015,1,4,7,MQ,2925,N630MQ,ORD,MHK,1100,,,,,98.0,,,501,,,1238,,,0,1,C,,,,,
2015,1,4,7,AA,1041,N3FYAA,DFW,CLT,1105,,,,,135.0,,,936,,,1420,,,0,1,A,,,,,
2015,1,4,7,MQ,2872,N821MQ,DBQ,ORD,1120,,,,,65.0,,,147,,,1225,,,0,1,B,,,,,
2015,1,4,7,MQ,2999,N604MQ,ORD,CVG,1120,,,,,73.0,,,265,,,1333,,,0,1,C,,,,,
2015,1,4,7,MQ,3479,N638MQ,AZO,ORD,1120,,,,,65.0,,,122,,,1125,,,0,1,C,,,,,
2015,1,4,7,AA,376,N424AA,IND,DFW,1125,,,,,150.0,,,761,,,1255,,,0,1,A,,,,,
2015,1,4,7,B6,1887,N190JB,ORH,MCO,1130,,,,,190.0,,,1091,,,1440,,,0,1,B,,,,,
2015,1,4,7,EV,2500,N907EV,DFW,LAW,1130,,,,,45.0,,,140,,,1215,,,0,1,A,,,,,
2015,1,4,7,MQ,3062,N684MQ,OKC,ORD,1135,,,,,125.0,,,693,,,1340,,,0,1,C,,,,,
2015,1,4,7,MQ,3164,N836MQ,FSD,ORD,1135,,,,,105.0,,,462,,,1320,,,0,1,C,,,,,
2015,1,4,7,MQ,3065,N647MQ,GSO,DFW,1150,,,,,190.0,,,999,,,1400,,,0,1,A,,,,,
2015,1,4,7,MQ,3075,N941MQ,GRB,ORD,1150,,,,,75.0,,,173,,,1305,,,0,1,C,,,,,
2015,1,4,7,AA,1444,N3EMAA,PHX,ORD,1152,,,,,200.0,,,1440,,,1612,,,0,1,A,,,,,
2015,1,4,7,MQ,3415,N619MQ,OMA,ORD,1155,,,,,95.0,,,416,,,1330,,,0,1,C,,,,,
2015,1,4,7,OO,6205,N776SK,PSP,DEN,1155,,,,,127.0,,,776,,,1502,,,0,1,A,,,,,
2015,1,4,7,OO,2646,N423SW,ORD,ICT,1155,,,,,110.0,,,588,,,1345,,,0,1,B,,,,,
2015,1,4,7,MQ,3119,N630MQ,ORD,FWA,1205,,,,,48.0,,,157,,,1353,,,0,1,B,,,,,
2015,1,4,7,OO,5554,N947SW,DEN,SJC,1209,,,,,163.0,,,948,,,1352,,,0,1,A,,,,,
2015,1,4,7,AA,313,N4UBAA,DEN,DFW,1210,,,,,115.0,,,641,,,1505,,,0,1,A,,,,,
2015,1,4,7,AA,1392,N4WTAA,DFW,SAT,1210,,,,,70.0,,,247,,,1320,,,0,1,A,,,,,
2015,1,4,7,AA,1542,N557AA,DFW,PHL,1210,,,,,185.0,,,1303,,,1615,,,0,1,C,,,,,
2015,1,4,7,MQ,2842,N815MQ,ORD,AZO,1215,,,,,48.0,,,122,,,1403,,,0,1,B,,,,,
2015,1,4,7,MQ,3670,N674MQ,ORD,CMH,1215,,,,,73.0,,,296,,,1428,,,0,1,B,,,,,
2015,1,4,7,MQ,3388,N5PBMQ,JAX,ORD,1220,,,,,160.0,,,864,,,1400,,,0,1,A,,,,,
2015,1,4,7,EV,3954,N13202,OMA,EWR,1225,1306.0,41.0,,,170.0,,,1134,,,1615,,,0,1,C,,,,,
2015,1,4,7,MQ,3212,N853MQ,TYS,ORD,1225,,,,,105.0,,,475,,,1310,,,0,1,C,,,,,
2015,1,4,7,OO,5401,N652BR,SPI,ORD,1225,,,,,64.0,,,174,,,1329,,,0,1,A,,,,,
2015,1,4,7,AA,166,N200AA,DFW,STL,1230,,,,,95.0,,,550,,,1405,,,0,1,A,,,,,
2015,1,4,7,MQ,2939,N845MQ,FWA,DFW,1230,,,,,165.0,,,859,,,1415,,,0,1,A,,,,,
2015,1,4,7,EV,4500,N16561,SDF,EWR,1233,,,,,122.0,,,642,,,1435,,,0,1,C,,,,,
2015,1,4,7,EV,6158,N27152,IAD,BDL,1235,,,,,79.0,,,326,,,1354,,,0,1,C,,,,,
2015,1,4,7,MQ,3228,N655MQ,ORD,LSE,1235,,,,,73.0,,,215,,,1348,,,0,1,C,,,,,
2015,1,4,7,EV,4225,N11107,EWR,MSY,1237,,,,,211.0,,,1167,,,1508,,,0,1,C,,,,,
2015,1,4,7,AA,2361,N3HJAA,ORD,DCA,1245,,,,,100.0,,,612,,,1525,,,0,1,A,,,,,
2015,1,4,7,AA,2485,N4XDAA,PSP,ORD,1245,,,,,230.0,,,1652,,,1835,,,0,1,A,,,,,
2015,1,4,7,EV,2500,N907EV,LAW,DFW,1245,,,,,45.0,,,140,,,1330,,,0,1,A,,,,,
2015,1,4,7,UA,404,,IAH,SFO,1253,,,,,252.0,,,1635,,,1505,,,0,1,A,,,,,
2015,1,4,7,EV,4335,N19966,CMH,EWR,1258,,,,,104.0,,,463,,,1442,,,0,1,C,,,,,
2015,1,4,7,OO,4563,N607SK,SFO,SEA,1300,,,,,131.0,,,679,,,1511,,,0,1,A,,,,,
2015,1,4,7,MQ,3686,N519MQ,ORD,BNA,1300,,,,,83.0,,,409,,,1423,,,0,1,A,,,,,
2015,1,4,7,F9,677,,MCO,DEN,1305,,,,,248.0,,,1546,,,1513,,,0,1,A,,,,,
2015,1,4,7,MQ,3155,N687MQ,ORD,CMI,1310,,,,,43.0,,,135,,,1353,,,0,1,C,,,,,
2015,1,4,7,MQ,3698,N682MQ,ORD,GRB,1310,,,,,48.0,,,173,,,1358,,,0,1,B,,,,,
2015,1,4,7,MQ,3012,N520MQ,MSP,ORD,1315,1605.0,170.0,,,90.0,,,334,,,1445,,,0,1,A,,,,,
2015,1,4,7,OO,5295,N494CA,CMX,ORD,1318,,,,,97.0,,,359,,,1355,,,0,1,B,,,,,
2015,1,4,7,EV,4996,N741EV,MSP,RST,1322,,,,,57.0,,,76,,,1419,,,0,1,A,,,,,
2015,1,4,7,MQ,3020,N521MQ,ORD,CLE,1325,,,,,68.0,,,315,,,1533,,,0,1,B,,,,,
2015,1,4,7,OO,2635,N423SW,ORD,MKE,1325,,,,,40.0,,,67,,,1405,,,0,1,B,,,,,
2015,1,4,7,EV,4638,N27200,SAV,EWR,1334,,,,,126.0,,,708,,,1540,,,0,1,B,,,,,
2015,1,4,7,AA,1105,N3LVAA,DFW,EWR,1335,,,,,190.0,,,1372,,,1745,,,0,1,A,,,,,
2015,1,4,7,MQ,3423,N699MQ,ORD,ALO,1335,,,,,63.0,,,234,,,1438,,,0,1,C,,,,,
2015,1,4,7,AA,1304,N4XJAA,DFW,DAY,1340,,,,,125.0,,,861,,,1645,,,0,1,A,,,,,
2015,1,4,7,AA,382,N424AA,DFW,OKC,1345,,,,,55.0,,,175,,,1440,,,0,1,A,,,,,
2015,1,4,7,AA,1263,N3LYAA,ORD,MIA,1345,,,,,185.0,,,1197,,,1750,,,0,1,A,,,,,
2015,1,4,7,MQ,2784,N607MQ,BDL,ORD,1345,,,,,170.0,,,783,,,1535,,,0,1,B,,,,,
2015,1,4,7,B6,995,N238JB,HPN,MCO,1355,,,,,173.0,,,972,,,1648,,,0,1,B,,,,,
2015,1,4,7,OO,3467,N223AG,TUS,PDX,1355,,,,,185.0,,,1119,,,1600,,,0,1,A,,,,,
2015,1,4,7,OO,6370,N784SK,DEN,CLE,1359,,,,,166.0,,,1201,,,1845,,,0,1,B,,,,,
2015,1,4,7,AA,1392,N4WTAA,SAT,DFW,1400,,,,,65.0,,,247,,,1505,,,0,1,A,,,,,
2015,1,4,7,EV,4958,N181PQ,DTW,BDL,1400,,,,,103.0,,,549,,,1543,,,0,1,B,,,,,
2015,1,4,7,MQ,2968,N516MQ,ORD,STL,1410,,,,,68.0,,,258,,,1518,,,0,1,B,,,,,
2015,1,4,7,OO,2646,N423SW,ICT,ORD,1410,,,,,110.0,,,588,,,1600,,,0,1,B,,,,,
2015,1,4,7,MQ,3155,N687MQ,CMI,ORD,1420,,,,,60.0,,,135,,,1520,,,0,1,B,,,,,
2015,1,4,7,MQ,3119,N630MQ,FWA,ORD,1420,,,,,60.0,,,157,,,1420,,,0,1,B,,,,,
2015,1,4,7,OO,2643,N709BR,ORD,CHO,1420,,,,,105.0,,,567,,,1705,,,0,1,B,,,,,
2015,1,4,7,EV,6182,N27152,BDL,IAD,1425,,,,,93.0,,,326,,,1558,,,0,1,C,,,,,
2015,1,4,7,MQ,3698,N682MQ,GRB,ORD,1425,,,,,65.0,,,173,,,1530,,,0,1,B,,,,,
2015,1,4,7,MQ,2842,N815MQ,AZO,ORD,1430,,,,,75.0,,,122,,,1445,,,0,1,B,,,,,
2015,1,4,7,OO,2635,N423SW,MKE,ORD,1430,,,,,55.0,,,67,,,1525,,,0,1,B,,,,,
2015,1,4,7,OO,5584,N703SK,IAH,MCI,1430,,,,,119.0,,,643,,,1629,,,0,1,A,,,,,
2015,1,4,7,MQ,2988,N821MQ,COU,DFW,1435,,,,,105.0,,,489,,,1620,,,0,1,A,,,,,
2015,1,4,7,MQ,2890,N617MQ,ORD,MLI,1440,,,,,53.0,,,139,,,1533,,,0,1,C,,,,,
2015,1,4,7,MQ,3289,N602MQ,ORD,SUX,1440,,,,,93.0,,,436,,,1613,,,0,1,C,,,,,
2015,1,4,7,OO,5494,N947SW,SJC,DEN,1440,,,,,154.0,,,948,,,1814,,,0,1,A,,,,,
2015,1,4,7,AA,1068,N475AA,DFW,BWI,1445,,,,,165.0,,,1217,,,1830,,,0,1,A,,,,,
2015,1,4,7,EV,4301,N14153,EWR,MSP,1445,,,,,193.0,,,1008,,,1658,,,0,1,C,,,,,
2015,1,4,7,MQ,3637,N5PBMQ,ORD,XNA,1445,,,,,103.0,,,522,,,1628,,,0,1,B,,,,,
2015,1,4,7,OO,6242,N958SW,DEN,GTF,1447,,,,,120.0,,,624,,,1647,,,0,1,A,,,,,
2015,1,4,7,MQ,3553,N525MQ,LGA,XNA,1450,,,,,208.0,,,1147,,,1718,,,0,1,A,,,,,
2015,1,4,7,OO,5437,N270YV,RKS,DEN,1450,,,,,87.0,,,260,,,1617,,,0,1,A,,,,,
2015,1,4,7,EV,4941,N741EV,RST,ATL,1455,,,,,144.0,,,831,,,1819,,,0,1,A,,,,,
2015,1,4,7,MQ,2849,N605MQ,ORD,DSM,1455,,,,,73.0,,,299,,,1608,,,0,1,B,,,,,
2015,1,4,7,MQ,3059,N660MQ,DFW,CRP,1455,,,,,73.0,,,354,,,1608,,,0,1,A,,,,,
2015,1,4,7,MQ,3670,N641MQ,CMH,ORD,1455,,,,,90.0,,,296,,,1525,,,0,1,B,,,,,
2015,1,4,7,MQ,3536,N3AEMQ,LGA,RDU,1500,,,,,103.0,,,431,,,1643,,,0,1,C,,,,,
2015,1,4,7,MQ,3686,N531MQ,BNA,ORD,1500,,,,,100.0,,,409,,,1640,,,0,1,A,,,,,
2015,1,4,7,MQ,3199,N854MQ,LGA,GSO,1505,,,,,103.0,,,461,,,1648,,,0,1,C,,,,,
2015,1,4,7,EV,4137,N11165,EWR,GSP,1506,,,,,122.0,,,594,,,1708,,,0,1,C,,,,,
2015,1,4,7,EV,4511,N11548,ROC,EWR,1506,,,,,84.0,,,246,,,1630,,,0,1,C,,,,,
2015,1,4,7,AA,1041,N3FYAA,CLT,DFW,1510,,,,,175.0,,,936,,,1705,,,0,1,A,,,,,
2015,1,4,7,MQ,3028,N519MQ,ORD,ROC,1510,,,,,93.0,,,528,,,1743,,,0,1,B,,,,,
2015,1,4,7,MQ,3072,N698MQ,ORD,FNT,1510,,,,,68.0,,,223,,,1718,,,0,1,B,,,,,
2015,1,4,7,EV,4104,N14173,BNA,EWR,1513,,,,,132.0,,,748,,,1825,,,0,1,C,,,,,
2015,1,4,7,MQ,3413,N688MQ,ORD,DTW,1515,,,,,73.0,,,235,,,1728,,,0,1,B,,,,,
2015,1,4,7,MQ,3620,N513MQ,ORD,BNA,1518,,,,,83.0,,,409,,,1641,,,0,1,B,,,,,
2015,1,4,7,AA,382,N574AA,OKC,DFW,1520,,,,,65.0,,,175,,,1625,,,0,1,A,,,,,
2015,1,4,7,MQ,2929,N665MQ,ORD,RST,1520,,,,,78.0,,,268,,,1638,,,0,1,B,,,,,
2015,1,4,7,EV,4701,N11164,ORF,EWR,1524,,,,,90.0,,,284,,,1654,,,0,1,B,,,,,
2015,1,4,7,F9,948,N926FR,MSP,TTN,1530,2041.0,311.0,,,155.0,,,989,,,1905,,,0,1,A,,,,,
2015,1,4,7,EV,4615,N33182,EWR,STL,1535,,,,,178.0,,,872,,,1733,,,0,1,C,,,,,
2015,1,4,7,MQ,3046,N621MQ,ORD,DBQ,1540,,,,,58.0,,,147,,,1638,,,0,1,B,,,,,
2015,1,4,7,AA,2257,N4YMAA,DFW,PHX,1545,,,,,155.0,,,868,,,1720,,,0,1,A,,,,,
2015,1,4,7,MQ,3498,N815MQ,ORD,OMA,1545,,,,,93.0,,,416,,,1718,,,0,1,B,,,,,
2015,1,4,7,OO,4481,N441SW,DTW,CVG,1545,,,,,76.0,,,229,,,1701,,,0,1,A,,,,,
2015,1,4,7,EV,4377,N17169,EWR,MCI,1550,,,,,202.0,,,1092,,,1812,,,0,1,B,,,,,
2015,1,4,7,OO,2625,N492SW,LAX,TUS,1550,,,,,85.0,,,451,,,1815,,,0,1,A,,,,,
2015,1,4,7,EV,3953,N13989,TVC,ORD,1552,,,,,83.0,,,224,,,1615,,,0,1,B,,,,,
2015,1,4,7,MQ,2968,N537MQ,STL,ORD,1555,,,,,85.0,,,258,,,1720,,,0,1,B,,,,,
2015,1,4,7,OO,5527,N773SK,ORD,ICT,1555,,,,,121.0,,,588,,,1756,,,0,1,B,,,,,
2015,1,4,7,EV,3945,N16561,EWR,SDF,1600,,,,,141.0,,,642,,,1821,,,0,1,C,,,,,
2015,1,4,7,MQ,2914,N687MQ,ORD,LEX,1600,,,,,68.0,,,323,,,1808,,,0,1,B,,,,,
2015,1,4,7,EV,4353,N11107,MSY,EWR,1605,,,,,175.0,,,1167,,,2000,,,0,1,C,,,,,
2015,1,4,7,MQ,3647,N683MQ,DFW,GRK,1605,,,,,43.0,,,134,,,1648,,,0,1,A,,,,,
2015,1,4,7,EV,4753,N13969,ORD,GRR,1606,,,,,54.0,,,137,,,1800,,,0,1,C,,,,,
2015,1,4,7,MQ,2769,N637MQ,ORD,BMI,1610,,,,,48.0,,,116,,,1658,,,0,1,B,,,,,
2015,1,4,7,MQ,3020,N521MQ,CLE,ORD,1610,,,,,90.0,,,315,,,1640,,,0,1,B,,,,,
2015,1,4,7,OO,5263,N586SW,LAX,SAN,1612,,,,,55.0,,,109,,,1707,,,0,1,A,,,,,
2015,1,4,7,AA,2361,N3HJAA,DCA,ORD,1615,,,,,140.0,,,612,,,1735,,,0,1,A,,,,,
2015,1,4,7,EV,4091,N27200,EWR,IND,1615,,,,,139.0,,,645,,,1834,,,0,1,C,,,,,
2015,1,4,7,EV,4580,N17169,EWR,MKE,1615,,,,,149.0,,,725,,,1744,,,0,1,C,,,,,
2015,1,4,7,MQ,2889,N668MQ,ORD,CVG,1615,,,,,78.0,,,265,,,1833,,,0,1,B,,,,,
2015,1,4,7,OO,6310,N568SW,LAX,PSP,1615,,,,,54.0,,,110,,,1709,,,0,1,A,,,,,
2015,1,4,7,OO,6606,N897SK,FAT,PHX,1615,1613.0,-2.0,,,103.0,,,493,,,1858,,,0,1,A,,,,,
2015,1,4,7,EV,4645,N14204,MSP,EWR,1626,,,,,166.0,,,1008,,,2012,,,0,1,C,,,,,
2015,1,4,7,MQ,3044,N696MQ,JFK,BWI,1630,,,,,73.0,,,184,,,1743,,,0,1,C,,,,,
2015,1,4,7,MQ,2982,N822MQ,RIC,ORD,1630,,,,,140.0,,,642,,,1750,,,0,1,A,,,,,
2015,1,4,7,MQ,3684,N833MQ,DAY,LGA,1630,,,,,120.0,,,549,,,1830,,,0,1,C,,,,,
2015,1,4,7,MQ,2849,N689MQ,DSM,ORD,1635,,,,,85.0,,,299,,,1800,,,0,1,B,,,,,
2015,1,4,7,EV,5115,N883AS,CAE,LGA,1640,,,,,113.0,,,617,,,1833,,,0,1,A,,,,,
2015,1,4,7,EV,4294,N13914,EWR,SAV,1641,,,,,138.0,,,708,,,1859,,,0,1,C,,,,,
2015,1,4,7,EV,3925,N16919,ORD,LAN,1645,,,,,56.0,,,179,,,1841,,,0,1,B,,,,,
2015,1,4,7,EV,4247,N15985,GSO,EWR,1645,,,,,100.0,,,445,,,1825,,,0,1,C,,,,,
2015,1,4,7,EV,5482,N850AS,CRW,ATL,1645,,,,,89.0,,,363,,,1814,,,0,1,B,,,,,
2015,1,4,7,MQ,3059,N660MQ,CRP,DFW,1645,,,,,80.0,,,354,,,1805,,,0,1,A,,,,,
2015,1,4,7,MQ,3297,N674MQ,ORD,TOL,1645,,,,,68.0,,,213,,,1853,,,0,1,B,,,,,
2015,1,4,7,EV,4113,N11140,EWR,IND,1646,,,,,149.0,,,645,,,1915,,,0,1,C,,,,,
2015,1,4,7,EV,4502,N15574,BNA,EWR,1648,,,,,132.0,,,748,,,2000,,,0,1,C,,,,,
2015,1,4,7,EV,4638,N13202,EWR,CVG,1650,,,,,132.0,,,569,,,1902,,,0,1,C,,,,,
2015,1,4,7,EV,4750,N13989,ORD,MSN,1650,,,,,53.0,,,108,,,1743,,,0,1,B,,,,,
2015,1,4,7,EV,4958,N181PQ,BDL,DTW,1655,,,,,123.0,,,549,,,1858,,,0,1,B,,,,,
2015,1,4,7,MQ,3244,N648MQ,ORD,GRB,1655,,,,,53.0,,,173,,,1748,,,0,1,B,,,,,
2015,1,4,7,MQ,3548,N618MQ,DFW,SJT,1655,,,,,53.0,,,229,,,1748,,,0,1,A,,,,,
2015,1,4,7,AA,1542,N557AA,PHL,DFW,1700,,,,,235.0,,,1303,,,1955,,,0,1,C,,,,,
2015,1,4,7,MQ,2949,N639MQ,JFK,BNA,1700,,,,,163.0,,,765,,,1843,,,0,1,C,,,,,
2015,1,4,7,OO,5408,N979SW,ORD,MKG,1700,,,,,53.0,,,118,,,1853,,,0,1,B,,,,,
2015,1,4,7,EV,4727,N14180,ORD,GRB,1701,,,,,56.0,,,173,,,1757,,,0,1,B,,,,,
2015,1,4,7,EV,6011,N14959,ORD,MLI,1704,,,,,54.0,,,139,,,1758,,,0,1,B,,,,,
2015,1,4,7,EV,4368,N11548,EWR,DAY,1705,,,,,118.0,,,533,,,1903,,,0,1,C,,,,,
2015,1,4,7,MQ,2811,N603MQ,ORD,BUF,1705,,,,,88.0,,,473,,,1933,,,0,1,B,,,,,
2015,1,4,7,MQ,3046,N621MQ,DBQ,ORD,1705,,,,,70.0,,,147,,,1815,,,0,1,B,,,,,
2015,1,4,7,MQ,3048,N663MQ,ORD,CMI,1705,,,,,43.0,,,135,,,1748,,,0,1,B,,,,,
2015,1,4,7,MQ,3637,N5PBMQ,XNA,ORD,1705,,,,,110.0,,,522,,,1855,,,0,1,B,,,,,
2015,1,4,7,EV,5689,N827AS,IAD,CAE,1708,,,,,91.0,,,401,,,1839,,,0,1,A,,,,,
2015,1,4,7,MQ,2929,N665MQ,RST,ORD,1710,,,,,90.0,,,268,,,1840,,,0,1,B,,,,,
2015,1,4,7,OO,5255,N703SK,MCI,DEN,1711,,,,,114.0,,,533,,,1805,,,0,1,A,,,,,
2015,1,4,7,EV,4209,N11193,MEM,EWR,1712,,,,,161.0,,,946,,,2053,,,0,1,C,,,,,
2015,1,4,7,MQ,3295,N806MQ,RDU,JFK,1715,,,,,110.0,,,427,,,1905,,,0,1,C,,,,,
2015,1,4,7,MQ,3647,N683MQ,GRK,DFW,1715,,,,,50.0,,,134,,,1805,,,0,1,A,,,,,
2015,1,4,7,MQ,3620,N513MQ,BNA,ORD,1716,,,,,105.0,,,409,,,1901,,,0,1,B,,,,,
2015,1,4,7,OO,5165,N958SW,GTF,DEN,1717,,,,,112.0,,,624,,,1909,,,0,1,A,,,,,
2015,1,4,7,EV,5721,N835AS,IAD,BDL,1718,,,,,79.0,,,326,,,1837,,,0,1,B,,,,,
2015,1,4,7,EV,4357,N15912,CLE,EWR,1719,,,,,107.0,,,404,,,1906,,,0,1,B,,,,,
2015,1,4,7,MQ,3199,N854MQ,GSO,LGA,1720,,,,,100.0,,,461,,,1900,,,0,1,C,,,,,
2015,1,4,7,MQ,3500,N608MQ,ORD,OMA,1720,,,,,93.0,,,416,,,1853,,,0,1,B,,,,,
2015,1,4,7,MQ,3536,N3AEMQ,RDU,LGA,1720,,,,,99.0,,,431,,,1859,,,0,1,C,,,,,
2015,1,4,7,OO,5404,N963SW,ORD,MBS,1724,,,,,67.0,,,222,,,1931,,,0,1,A,,,,,
2015,1,4,7,EV,4191,N14173,EWR,BNA,1725,,,,,155.0,,,748,,,1900,,,0,1,C,,,,,
2015,1,4,7,MQ,2769,N637MQ,BMI,ORD,1725,,,,,55.0,,,116,,,1820,,,0,1,B,,,,,
2015,1,4,7,MQ,3102,N627MQ,ORD,DAY,1725,,,,,63.0,,,240,,,1928,,,0,1,B,,,,,
2015,1,4,7,AA,1304,N4XJAA,DAY,DFW,1730,,,,,165.0,,,861,,,1915,,,0,1,A,,,,,
